"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26"
"11",2.04997311603557,1.61743757724685,1.71018481852766,1.60952303599144,1.5953081517817,3.39968424581352,1.59551738505533,1.72807627548587,2.56648067608005,1.59998809813549,0,3.18177226072859,1.98334304925097,1.61874730499952,5.70220754374489,3.52272771343255,2.06944937495828,2.56642011601412,1.79860710576343,2.58205616541373,1.73865966792952,1.33670579595804,1.61771254430772,3.87661309677123,1.6335373559547,3.71959813251033
"12",3.15878761521958,2.72369440504379,2.88801818748362,2.75950919862402,2.75336766668962,1.7319494479245,2.75434977848156,2.91856752764932,4.99607140930862,2.76384353083195,3.18177226072859,0,3.16078060711312,2.72263900447382,5.0772053228324,2.01910231787675,3.24715990873204,3.66681021975701,3.00853852094314,3.63634656521153,2.93740419942155,4.00145386789312,2.80288683226751,4.80611240108347,2.80238913564206,4.63006869037926
"13",1.51253236615401,1.47264786801353,0.706263051498744,1.15560506995355,1.17263837076771,2.73668186887378,1.25615133156886,0.577995327163443,4.24225927659005,1.11261016937469,1.98334304925097,3.16078060711312,0,1.45142527864092,5.23001634421564,2.89214214824205,0.602014350221337,1.21683169379378,0.63655610591356,0.925462809657596,0.959109157840357,3.04594024267514,0.929358721567176,2.35172351947471,1.2482351741744,2.21295280092711
"14",1.51894204015762,0.100301972050484,0.822268661832487,0.32540328361714,0.278804327537185,3.13924297409762,0.31604548318088,0.904346716813676,4.16924706493433,0.341239546584527,1.61874730499952,2.72263900447382,1.45142527864092,0,5.68195307951644,3.30189142097697,1.6225676609937,2.31270344087757,1.13844669004573,2.26003966687324,0.982416245887461,2.9083825968061,0.523698121586266,3.80189446437879,0.578277011732718,3.59260803098844
"15",4.4083377079367,5.61433048097644,5.58831418087132,5.65499244094139,5.56650675662874,4.14803754740788,5.41539761007772,5.48224887929732,6.93262291819671,5.57363154558883,5.70220754374489,5.0772053228324,5.23001634421564,5.68195307951644,0,3.48240769770295,4.73052602735386,4.29567295344336,4.93885004980244,5.62432078092466,4.90223906042221,6.38508885193789,5.50569565534927,5.42189639431784,5.18210766098507,5.99215304307873
"16",2.87466269480577,3.28281505177963,3.08674839661174,3.20588517994046,3.17531060638868,0.671998428006118,3.13994310501875,3.02516987126472,5.18061044888726,3.16265721226871,3.52272771343255,2.01910231787675,2.89214214824205,3.30189142097697,3.48240769770295,0,2.74555243210428,2.75720624235358,2.820769768203,3.17668261960764,2.86962050326842,4.29299990339207,3.09335619738522,3.66608327767488,3.04987975287286,3.79001666363804
"17",1.06587756289156,1.6057705875206,1.10569511804985,1.40436669607907,1.36615355958117,2.73351312995087,1.3429961028456,0.967176742544837,4.3112422682963,1.32978657286934,2.06944937495828,3.24715990873204,0.602014350221337,1.6225676609937,4.73052602735386,2.74555243210428,0,0.714344777770732,0.490122214696417,1.34302081519795,0.767844508923235,3.17064796905054,1.1706737715764,2.40357723855692,1.20843672048228,2.46507986787278
"18",1.35417146907738,2.28565078735688,1.81383235777328,2.11318629794844,2.06708136843689,2.86554066969982,2.01779194443386,1.67412667844765,4.56392314324782,2.03543945975129,2.56642011601412,3.66681021975701,1.21683169379378,2.31270344087757,4.29567295344336,2.75720624235358,0.714344777770732,0,1.17595676948929,1.6175208384812,1.37924296364284,3.53666106491725,1.88179502889333,2.10325081968033,1.84212803041759,2.39823858156302
"19",0.902712598600113,1.11736138730196,0.759168344569167,0.945386705644553,0.891822649318622,2.77013056396786,0.85324731678359,0.641608216333972,4.20884570883761,0.863532706669195,1.79860710576343,3.00853852094314,0.63655610591356,1.13844669004573,4.93885004980244,2.820769768203,0.490122214696417,1.17595676948929,0,1.5539932478311,0.334941832901943,3.01297210004152,0.722921667952542,2.83233360422048,0.728543527329193,2.80046297158706
"20",2.38537310516623,2.30354335767115,1.43911494673866,1.937897958542,1.9918332822975,2.92540000952234,2.1250148319972,1.36128067594587,4.48606798138974,1.92300307824169,2.58205616541373,3.63634656521153,0.925462809657596,2.26003966687324,5.62432078092466,3.17668261960764,1.34302081519795,1.6175208384812,1.5539932478311,0,1.88262941166512,3.36827551399923,1.74806347370018,1.66686536727885,2.15824519873927,1.33261143940916
