Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: phoneme 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     3        1.2742            -nan     0.1000    0.0131
     4        1.2489            -nan     0.1000    0.0113
     5        1.2284            -nan     0.1000    0.0098
     6        1.2083            -nan     0.1000    0.0097
     7        1.1919            -nan     0.1000    0.0078
     8        1.1778            -nan     0.1000    0.0071
     9        1.1649            -nan     0.1000    0.0060
    10        1.1512            -nan     0.1000    0.0067
    20        1.0544            -nan     0.1000    0.0032
    40        0.9659            -nan     0.1000    0.0008
    60        0.9269            -nan     0.1000    0.0001
    80        0.9030            -nan     0.1000   -0.0001
   100        0.8801            -nan     0.1000    0.0002
   120        0.8641            -nan     0.1000   -0.0007
   140        0.8510            -nan     0.1000   -0.0001
   150        0.8452            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3285            -nan     0.1000    0.0269
     2        1.2844            -nan     0.1000    0.0216
     3        1.2481            -nan     0.1000    0.0189
     4        1.2156            -nan     0.1000    0.0153
     5        1.1872            -nan     0.1000    0.0138
     6        1.1640            -nan     0.1000    0.0109
     7        1.1361            -nan     0.1000    0.0134
     8        1.1148            -nan     0.1000    0.0098
     9        1.0960            -nan     0.1000    0.0092
    10        1.0791            -nan     0.1000    0.0073
    20        0.9618            -nan     0.1000    0.0031
    40        0.8637            -nan     0.1000    0.0007
    60        0.8081            -nan     0.1000    0.0004
    80        0.7695            -nan     0.1000    0.0006
   100        0.7390            -nan     0.1000    0.0000
   120        0.7155            -nan     0.1000    0.0002
   140        0.6925            -nan     0.1000    0.0005
   150        0.6785            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3197            -nan     0.1000    0.0301
     2        1.2693            -nan     0.1000    0.0242
     3        1.2268            -nan     0.1000    0.0197
     4        1.1901            -nan     0.1000    0.0176
     5        1.1583            -nan     0.1000    0.0151
     6        1.1288            -nan     0.1000    0.0133
     7        1.1049            -nan     0.1000    0.0117
     8        1.0857            -nan     0.1000    0.0076
     9        1.0680            -nan     0.1000    0.0072
    10        1.0513            -nan     0.1000    0.0066
    20        0.9031            -nan     0.1000    0.0054
    40        0.7898            -nan     0.1000    0.0021
    60        0.7334            -nan     0.1000   -0.0001
    80        0.6860            -nan     0.1000    0.0008
   100        0.6505            -nan     0.1000    0.0007
   120        0.6196            -nan     0.1000    0.0004
   140        0.5943            -nan     0.1000    0.0001
   150        0.5808            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3347            -nan     0.1000    0.0244
     2        1.2942            -nan     0.1000    0.0198
     3        1.2621            -nan     0.1000    0.0162
     4        1.2357            -nan     0.1000    0.0132
     5        1.2124            -nan     0.1000    0.0124
     6        1.1916            -nan     0.1000    0.0102
     7        1.1721            -nan     0.1000    0.0082
     8        1.1556            -nan     0.1000    0.0079
     9        1.1391            -nan     0.1000    0.0076
    10        1.1241            -nan     0.1000    0.0077
    20        1.0256            -nan     0.1000    0.0036
    40        0.9270            -nan     0.1000    0.0008
    60        0.8873            -nan     0.1000   -0.0001
    80        0.8597            -nan     0.1000   -0.0000
   100        0.8401            -nan     0.1000    0.0001
   120        0.8216            -nan     0.1000    0.0000
   140        0.8068            -nan     0.1000   -0.0001
   150        0.8010            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3208            -nan     0.1000    0.0327
     2        1.2664            -nan     0.1000    0.0260
     3        1.2256            -nan     0.1000    0.0204
     4        1.1895            -nan     0.1000    0.0183
     5        1.1592            -nan     0.1000    0.0150
     6        1.1350            -nan     0.1000    0.0114
     7        1.1097            -nan     0.1000    0.0110
     8        1.0891            -nan     0.1000    0.0097
     9        1.0698            -nan     0.1000    0.0080
    10        1.0525            -nan     0.1000    0.0084
    20        0.9224            -nan     0.1000    0.0045
    40        0.8171            -nan     0.1000    0.0015
    60        0.7687            -nan     0.1000    0.0015
    80        0.7292            -nan     0.1000    0.0003
   100        0.6994            -nan     0.1000   -0.0001
   120        0.6738            -nan     0.1000    0.0003
   140        0.6508            -nan     0.1000    0.0004
   150        0.6406            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3141            -nan     0.1000    0.0352
     2        1.2551            -nan     0.1000    0.0284
     3        1.2054            -nan     0.1000    0.0240
     4        1.1624            -nan     0.1000    0.0198
     5        1.1270            -nan     0.1000    0.0168
     6        1.0960            -nan     0.1000    0.0147
     7        1.0686            -nan     0.1000    0.0129
     8        1.0440            -nan     0.1000    0.0114
     9        1.0233            -nan     0.1000    0.0089
    10        1.0053            -nan     0.1000    0.0090
    20        0.8710            -nan     0.1000    0.0023
    40        0.7469            -nan     0.1000    0.0017
    60        0.6855            -nan     0.1000    0.0007
    80        0.6416            -nan     0.1000    0.0009
   100        0.6082            -nan     0.1000    0.0005
   120        0.5797            -nan     0.1000    0.0004
   140        0.5514            -nan     0.1000   -0.0002
   150        0.5386            -nan     0.1000    0.0005

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3409            -nan     0.1000    0.0209
     2        1.3050            -nan     0.1000    0.0172
     3        1.2762            -nan     0.1000    0.0142
     4        1.2495            -nan     0.1000    0.0129
     5        1.2252            -nan     0.1000    0.0104
     6        1.2046            -nan     0.1000    0.0105
     7        1.1877            -nan     0.1000    0.0083
     8        1.1721            -nan     0.1000    0.0067
     9        1.1573            -nan     0.1000    0.0063
    10        1.1437            -nan     0.1000    0.0066
    20        1.0507            -nan     0.1000    0.0044
    40        0.9656            -nan     0.1000    0.0017
    60        0.9292            -nan     0.1000    0.0009
    80        0.8986            -nan     0.1000   -0.0001
   100        0.8780            -nan     0.1000    0.0005
   120        0.8594            -nan     0.1000    0.0002
   140        0.8445            -nan     0.1000   -0.0001
   150        0.8389            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3274            -nan     0.1000    0.0283
     2        1.2768            -nan     0.1000    0.0238
     3        1.2354            -nan     0.1000    0.0195
     4        1.2037            -nan     0.1000    0.0161
     5        1.1764            -nan     0.1000    0.0130
     6        1.1519            -nan     0.1000    0.0123
     7        1.1294            -nan     0.1000    0.0108
     8        1.1090            -nan     0.1000    0.0103
     9        1.0924            -nan     0.1000    0.0068
    10        1.0746            -nan     0.1000    0.0075
    20        0.9593            -nan     0.1000    0.0049
    40        0.8567            -nan     0.1000    0.0017
    60        0.8041            -nan     0.1000    0.0005
    80        0.7660            -nan     0.1000    0.0002
   100        0.7367            -nan     0.1000    0.0005
   120        0.7083            -nan     0.1000    0.0000
   140        0.6739            -nan     0.1000   -0.0001
   150        0.6639            -nan     0.1000    0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3218            -nan     0.1000    0.0318
     2        1.2709            -nan     0.1000    0.0254
     3        1.2248            -nan     0.1000    0.0221
     4        1.1831            -nan     0.1000    0.0198
     5        1.1503            -nan     0.1000    0.0149
     6        1.1179            -nan     0.1000    0.0146
     7        1.0901            -nan     0.1000    0.0130
     8        1.0686            -nan     0.1000    0.0086
     9        1.0440            -nan     0.1000    0.0122
    10        1.0260            -nan     0.1000    0.0079
    20        0.8903            -nan     0.1000    0.0049
    40        0.7714            -nan     0.1000    0.0017
    60        0.7100            -nan     0.1000    0.0001
    80        0.6630            -nan     0.1000   -0.0000
   100        0.6250            -nan     0.1000    0.0001
   120        0.5952            -nan     0.1000    0.0004
   140        0.5667            -nan     0.1000    0.0001
   150        0.5532            -nan     0.1000    0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3435            -nan     0.1000    0.0204
     2        1.3116            -nan     0.1000    0.0165
     3        1.2821            -nan     0.1000    0.0133
     4        1.2565            -nan     0.1000    0.0125
     5        1.2348            -nan     0.1000    0.0106
     6        1.2152            -nan     0.1000    0.0094
     7        1.2003            -nan     0.1000    0.0066
     8        1.1833            -nan     0.1000    0.0085
     9        1.1671            -nan     0.1000    0.0075
    10        1.1536            -nan     0.1000    0.0063
    20        1.0542            -nan     0.1000    0.0041
    40        0.9608            -nan     0.1000    0.0012
    60        0.9172            -nan     0.1000    0.0007
    80        0.8902            -nan     0.1000    0.0002
   100        0.8688            -nan     0.1000   -0.0003
   120        0.8492            -nan     0.1000    0.0001
   140        0.8339            -nan     0.1000   -0.0001
   150        0.8282            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3278            -nan     0.1000    0.0283
     2        1.2801            -nan     0.1000    0.0222
     3        1.2398            -nan     0.1000    0.0195
     4        1.2055            -nan     0.1000    0.0170
     5        1.1770            -nan     0.1000    0.0134
     6        1.1523            -nan     0.1000    0.0109
     7        1.1291            -nan     0.1000    0.0100
     8        1.1037            -nan     0.1000    0.0129
     9        1.0868            -nan     0.1000    0.0082
    10        1.0670            -nan     0.1000    0.0099
    20        0.9545            -nan     0.1000    0.0025
    40        0.8478            -nan     0.1000    0.0004
    60        0.7929            -nan     0.1000    0.0008
    80        0.7488            -nan     0.1000    0.0007
   100        0.7207            -nan     0.1000    0.0003
   120        0.6923            -nan     0.1000   -0.0000
   140        0.6649            -nan     0.1000   -0.0003
   150        0.6525            -nan     0.1000    0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3238            -nan     0.1000    0.0314
     2        1.2681            -nan     0.1000    0.0263
     3        1.2216            -nan     0.1000    0.0220
     4        1.1851            -nan     0.1000    0.0170
     5        1.1481            -nan     0.1000    0.0169
     6        1.1182            -nan     0.1000    0.0140
     7        1.0893            -nan     0.1000    0.0142
     8        1.0665            -nan     0.1000    0.0120
     9        1.0443            -nan     0.1000    0.0104
    10        1.0271            -nan     0.1000    0.0084
    20        0.8865            -nan     0.1000    0.0040
    40        0.7661            -nan     0.1000    0.0027
    60        0.7063            -nan     0.1000    0.0002
    80        0.6595            -nan     0.1000    0.0000
   100        0.6263            -nan     0.1000   -0.0002
   120        0.5909            -nan     0.1000   -0.0003
   140        0.5696            -nan     0.1000    0.0002
   150        0.5568            -nan     0.1000    0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3426            -nan     0.1000    0.0202
     2        1.3111            -nan     0.1000    0.0140
     3        1.2807            -nan     0.1000    0.0150
     4        1.2557            -nan     0.1000    0.0125
     5        1.2343            -nan     0.1000    0.0103
     6        1.2160            -nan     0.1000    0.0094
     7        1.1984            -nan     0.1000    0.0075
     8        1.1824            -nan     0.1000    0.0066
     9        1.1669            -nan     0.1000    0.0077
    10        1.1527            -nan     0.1000    0.0061
    20        1.0526            -nan     0.1000    0.0035
    40        0.9616            -nan     0.1000    0.0009
    60        0.9157            -nan     0.1000    0.0008
    80        0.8843            -nan     0.1000    0.0001
   100        0.8601            -nan     0.1000    0.0003
   120        0.8389            -nan     0.1000    0.0002
   140        0.8219            -nan     0.1000    0.0002
   150        0.8153            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3265            -nan     0.1000    0.0295
     2        1.2757            -nan     0.1000    0.0250
     3        1.2378            -nan     0.1000    0.0189
     4        1.2051            -nan     0.1000    0.0171
     5        1.1759            -nan     0.1000    0.0139
     6        1.1508            -nan     0.1000    0.0120
     7        1.1237            -nan     0.1000    0.0114
     8        1.1036            -nan     0.1000    0.0098
     9        1.0836            -nan     0.1000    0.0092
    10        1.0637            -nan     0.1000    0.0092
    20        0.9429            -nan     0.1000    0.0039
    40        0.8320            -nan     0.1000    0.0003
    60        0.7739            -nan     0.1000    0.0001
    80        0.7312            -nan     0.1000   -0.0002
   100        0.6987            -nan     0.1000    0.0000
   120        0.6768            -nan     0.1000    0.0004
   140        0.6460            -nan     0.1000   -0.0000
   150        0.6350            -nan     0.1000    0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3223            -nan     0.1000    0.0310
     2        1.2694            -nan     0.1000    0.0260
     3        1.2230            -nan     0.1000    0.0215
     4        1.1840            -nan     0.1000    0.0192
     5        1.1494            -nan     0.1000    0.0167
     6        1.1186            -nan     0.1000    0.0148
     7        1.0889            -nan     0.1000    0.0140
     8        1.0653            -nan     0.1000    0.0100
     9        1.0413            -nan     0.1000    0.0114
    10        1.0215            -nan     0.1000    0.0094
    20        0.8795            -nan     0.1000    0.0054
