Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: wdbc 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
   120        0.0308            -nan     0.1000   -0.0002
   140        0.0224            -nan     0.1000   -0.0002
   150        0.0192            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2012            -nan     0.1000    0.0737
     2        1.0683            -nan     0.1000    0.0630
     3        0.9578            -nan     0.1000    0.0531
     4        0.8687            -nan     0.1000    0.0403
     5        0.7930            -nan     0.1000    0.0357
     6        0.7229            -nan     0.1000    0.0317
     7        0.6607            -nan     0.1000    0.0280
     8        0.6080            -nan     0.1000    0.0223
     9        0.5586            -nan     0.1000    0.0232
    10        0.5190            -nan     0.1000    0.0173
    20        0.2654            -nan     0.1000    0.0063
    40        0.1116            -nan     0.1000    0.0012
    60        0.0600            -nan     0.1000   -0.0007
    80        0.0378            -nan     0.1000   -0.0005
   100        0.0244            -nan     0.1000    0.0001
   120        0.0161            -nan     0.1000    0.0001
   140        0.0107            -nan     0.1000   -0.0002
   150        0.0090            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.2054            -nan     0.1000    0.0643
     2        1.0934            -nan     0.1000    0.0520
     3        0.9929            -nan     0.1000    0.0458
     4        0.9045            -nan     0.1000    0.0427
     5        0.8357            -nan     0.1000    0.0326
     6        0.7720            -nan     0.1000    0.0309
     7        0.7168            -nan     0.1000    0.0251
     8        0.6662            -nan     0.1000    0.0245
     9        0.6226            -nan     0.1000    0.0207
    10        0.5836            -nan     0.1000    0.0182
    20        0.3608            -nan     0.1000    0.0049
    40        0.2054            -nan     0.1000    0.0013
    60        0.1451            -nan     0.1000    0.0005
    80        0.1105            -nan     0.1000   -0.0001
   100        0.0846            -nan     0.1000   -0.0003
   120        0.0668            -nan     0.1000   -0.0004
   140        0.0554            -nan     0.1000    0.0001
   150        0.0511            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1882            -nan     0.1000    0.0726
     2        1.0629            -nan     0.1000    0.0647
     3        0.9500            -nan     0.1000    0.0540
     4        0.8636            -nan     0.1000    0.0428
     5        0.7839            -nan     0.1000    0.0390
     6        0.7148            -nan     0.1000    0.0310
     7        0.6544            -nan     0.1000    0.0277
     8        0.6003            -nan     0.1000    0.0262
     9        0.5538            -nan     0.1000    0.0211
    10        0.5180            -nan     0.1000    0.0158
