Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: cmc 
Loaded 295 indices for fold 1 from: results/instances/original/vectors/cmc_gbm_all_folds.csv 

=== Training model with 10 % noise in training data ===
Critical percentage for training noise: 100 %
Loading training noise data from: results/noise_injection/by_dataset/cmc_Number_of_children_ever_born_noise0.1.csv 
Altering 1178 out of 1178 training instances
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
   150        1.0894            -nan     0.1000   -0.0005

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3473            -nan     0.1000    0.0097
     2        1.3276            -nan     0.1000    0.0090
     3        1.3096            -nan     0.1000    0.0089
     4        1.2938            -nan     0.1000    0.0048
     5        1.2785            -nan     0.1000    0.0054
     6        1.2667            -nan     0.1000    0.0051
     7        1.2549            -nan     0.1000    0.0033
     8        1.2444            -nan     0.1000    0.0036
     9        1.2370            -nan     0.1000    0.0020
    10        1.2255            -nan     0.1000    0.0036
    20        1.1605            -nan     0.1000    0.0008
    40        1.0990            -nan     0.1000    0.0008
    60        1.0614            -nan     0.1000    0.0003
    80        1.0338            -nan     0.1000   -0.0003
   100        1.0132            -nan     0.1000   -0.0003
   120        0.9952            -nan     0.1000   -0.0008
   140        0.9769            -nan     0.1000    0.0000
   150        0.9700            -nan     0.1000   -0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3401            -nan     0.1000    0.0152
     2        1.3111            -nan     0.1000    0.0129
     3        1.2892            -nan     0.1000    0.0094
     4        1.2731            -nan     0.1000    0.0066
     5        1.2552            -nan     0.1000    0.0067
     6        1.2423            -nan     0.1000    0.0058
     7        1.2271            -nan     0.1000    0.0070
     8        1.2154            -nan     0.1000    0.0056
     9        1.2037            -nan     0.1000    0.0047
    10        1.1940            -nan     0.1000    0.0025
    20        1.1256            -nan     0.1000    0.0008
    40        1.0477            -nan     0.1000    0.0019
    60        1.0105            -nan     0.1000   -0.0010
    80        0.9741            -nan     0.1000    0.0002
   100        0.9455            -nan     0.1000   -0.0002
   120        0.9237            -nan     0.1000   -0.0011
   140        0.8936            -nan     0.1000   -0.0007
   150        0.8821            -nan     0.1000   -0.0013

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3342            -nan     0.1000    0.0075
     2        1.3210            -nan     0.1000    0.0064
     3        1.3069            -nan     0.1000    0.0072
     4        1.2961            -nan     0.1000    0.0042
     5        1.2854            -nan     0.1000    0.0050
     6        1.2741            -nan     0.1000    0.0048
     7        1.2659            -nan     0.1000    0.0031
     8        1.2578            -nan     0.1000    0.0040
     9        1.2514            -nan     0.1000    0.0028
    10        1.2433            -nan     0.1000    0.0040
    20        1.1837            -nan     0.1000    0.0018
    40        1.1112            -nan     0.1000    0.0006
    60        1.0744            -nan     0.1000    0.0000
    80        1.0533            -nan     0.1000   -0.0000
   100        1.0377            -nan     0.1000   -0.0004
   120        1.0271            -nan     0.1000   -0.0004
   140        1.0194            -nan     0.1000   -0.0002
   150        1.0144            -nan     0.1000   -0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3221            -nan     0.1000    0.0136
     2        1.2997            -nan     0.1000    0.0088
     3        1.2784            -nan     0.1000    0.0100
     4        1.2609            -nan     0.1000    0.0085
     5        1.2477            -nan     0.1000    0.0058
     6        1.2322            -nan     0.1000    0.0066
     7        1.2183            -nan     0.1000    0.0058
     8        1.2074            -nan     0.1000    0.0040
     9        1.1944            -nan     0.1000    0.0063
    10        1.1835            -nan     0.1000    0.0045
    20        1.1063            -nan     0.1000    0.0014
    40        1.0317            -nan     0.1000   -0.0010
    60        0.9903            -nan     0.1000    0.0003
    80        0.9598            -nan     0.1000   -0.0004
   100        0.9364            -nan     0.1000    0.0001
   120        0.9136            -nan     0.1000   -0.0002
   140        0.8951            -nan     0.1000   -0.0010
   150        0.8879            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3132            -nan     0.1000    0.0189
     2        1.2843            -nan     0.1000    0.0118
     3        1.2591            -nan     0.1000    0.0114
     4        1.2376            -nan     0.1000    0.0088
     5        1.2215            -nan     0.1000    0.0070
     6        1.2058            -nan     0.1000    0.0080
     7        1.1899            -nan     0.1000    0.0072
     8        1.1779            -nan     0.1000    0.0055
     9        1.1629            -nan     0.1000    0.0058
    10        1.1506            -nan     0.1000    0.0055
    20        1.0631            -nan     0.1000    0.0021
    40        0.9853            -nan     0.1000    0.0012
    60        0.9367            -nan     0.1000   -0.0006
    80        0.9013            -nan     0.1000   -0.0001
   100        0.8703            -nan     0.1000   -0.0008
   120        0.8376            -nan     0.1000    0.0005
   140        0.8123            -nan     0.1000    0.0003
   150        0.7995            -nan     0.1000   -0.0011

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3560            -nan     0.1000    0.0078
     2        1.3427            -nan     0.1000    0.0063
     3        1.3318            -nan     0.1000    0.0054
     4        1.3227            -nan     0.1000    0.0040
     5        1.3150            -nan     0.1000    0.0038
     6        1.3072            -nan     0.1000    0.0033
     7        1.2991            -nan     0.1000    0.0031
     8        1.2930            -nan     0.1000    0.0026
     9        1.2864            -nan     0.1000    0.0025
    10        1.2801            -nan     0.1000    0.0026
    20        1.2360            -nan     0.1000    0.0012
    40        1.1816            -nan     0.1000    0.0005
    60        1.1476            -nan     0.1000    0.0002
    80        1.1280            -nan     0.1000   -0.0005
   100        1.1147            -nan     0.1000   -0.0006
   120        1.1008            -nan     0.1000    0.0004
   140        1.0926            -nan     0.1000   -0.0003
   150        1.0878            -nan     0.1000   -0.0002

