Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: liver-disorders 
Loaded 69 indices for fold 1 from: results/instances/original/vectors/liver-disorders_gbm_all_folds.csv 

=== Training model with 10 % noise in training data ===
Critical percentage for training noise: 50 %
Loading training noise data from: results/noise_injection/by_dataset/liver-disorders_sgpt_noise0.1.csv 
Altering 138 out of 276 training instances
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     2        1.3195            -nan     0.1000    0.0070
     3        1.3071            -nan     0.1000   -0.0000
     4        1.2843            -nan     0.1000    0.0007
     5        1.2671            -nan     0.1000    0.0029
     6        1.2496            -nan     0.1000    0.0002
     7        1.2303            -nan     0.1000    0.0071
     8        1.2096            -nan     0.1000    0.0043
     9        1.1962            -nan     0.1000    0.0014
    10        1.1878            -nan     0.1000    0.0005
    20        1.0459            -nan     0.1000    0.0013
    40        0.8649            -nan     0.1000    0.0024
    60        0.7513            -nan     0.1000    0.0011
    80        0.6549            -nan     0.1000    0.0008
   100        0.5829            -nan     0.1000    0.0006
   120        0.5321            -nan     0.1000   -0.0014
   140        0.4859            -nan     0.1000   -0.0021
   150        0.4626            -nan     0.1000   -0.0005

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3346            -nan     0.1000    0.0146
     2        1.3103            -nan     0.1000    0.0018
     3        1.2840            -nan     0.1000    0.0075
     4        1.2463            -nan     0.1000    0.0148
