dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
phoneme,PART,0.1,0.8,0.975,0.95,0.05,0.004,0.008
phoneme,PART,0.1,0.9,0.972,0.942,0.058,0.007,0.013
phoneme,PART,0.1,1,0.971,0.94,0.06,0.007,0.013
phoneme,PART,0.2,0.1,0.997,0.995,0.005,0.002,0.004
phoneme,PART,0.2,0.2,0.994,0.988,0.012,0.002,0.004
phoneme,PART,0.2,0.25,0.993,0.987,0.013,0.003,0.005
phoneme,PART,0.2,0.3,0.992,0.983,0.017,0.003,0.005
phoneme,PART,0.2,0.4,0.988,0.976,0.024,0.004,0.008
phoneme,PART,0.2,0.5,0.985,0.969,0.031,0.006,0.011
phoneme,PART,0.2,0.6,0.982,0.964,0.036,0.005,0.009
phoneme,PART,0.2,0.7,0.98,0.96,0.04,0.005,0.009
phoneme,PART,0.2,0.75,0.977,0.953,0.047,0.006,0.012
phoneme,PART,0.2,0.8,0.975,0.95,0.05,0.005,0.009
phoneme,PART,0.2,0.9,0.974,0.946,0.054,0.005,0.01
phoneme,PART,0.2,1,0.97,0.939,0.061,0.005,0.01
phoneme,PART,0.3,0.1,0.994,0.987,0.013,0.003,0.006
phoneme,PART,0.3,0.2,0.987,0.973,0.027,0.005,0.01
phoneme,PART,0.3,0.25,0.984,0.966,0.034,0.006,0.012
phoneme,PART,0.3,0.3,0.979,0.957,0.043,0.007,0.016
phoneme,PART,0.3,0.4,0.975,0.947,0.053,0.008,0.017
phoneme,PART,0.3,0.5,0.972,0.942,0.058,0.007,0.016
phoneme,PART,0.3,0.6,0.967,0.932,0.068,0.008,0.018
phoneme,PART,0.3,0.7,0.96,0.916,0.084,0.01,0.022
phoneme,PART,0.3,0.75,0.958,0.913,0.087,0.01,0.022
phoneme,PART,0.3,0.8,0.956,0.908,0.092,0.009,0.02
phoneme,PART,0.3,0.9,0.951,0.897,0.103,0.009,0.021
phoneme,PART,0.3,1,0.947,0.889,0.111,0.01,0.023
phoneme,bayesglm,0.1,0.1,0.999,0.998,0.002,0.001,0.003
phoneme,bayesglm,0.1,0.2,0.998,0.997,0.003,0.002,0.003
phoneme,bayesglm,0.1,0.25,0.997,0.994,0.006,0.002,0.004
phoneme,bayesglm,0.1,0.3,0.997,0.994,0.006,0.002,0.004
phoneme,bayesglm,0.1,0.4,0.996,0.992,0.008,0.003,0.007
phoneme,bayesglm,0.1,0.5,0.994,0.988,0.012,0.003,0.006
phoneme,bayesglm,0.1,0.6,0.992,0.985,0.015,0.003,0.007
phoneme,bayesglm,0.1,0.7,0.99,0.98,0.02,0.005,0.009
phoneme,bayesglm,0.1,0.75,0.99,0.98,0.02,0.005,0.009
phoneme,bayesglm,0.1,0.8,0.989,0.978,0.022,0.003,0.007
phoneme,bayesglm,0.1,0.9,0.985,0.971,0.029,0.004,0.008
phoneme,bayesglm,0.1,1,0.984,0.967,0.033,0.002,0.005
phoneme,bayesglm,0.2,0.1,0.998,0.996,0.004,0.002,0.004
